t;lo;la;a
2004-04-17T07:32:00;-37.8026000; 14.77190000;  68.48300
2004-04-18T07:30:00;-67.0440000; -7.47447000; 294.08700
2004-04-18T07:30:00;-49.1855000; -4.86174000;  22.85360
2004-04-18T07:30:00;-24.6895000; 15.01940000;  29.67570
2004-04-19T07:21:59; 10.4595000;-19.68550000;  39.69040
2004-04-19T07:21:59; 14.6296000;-17.87270000;  23.02850
2004-04-19T07:21:59; 12.6240000;-17.60050000;  16.82330
2004-04-19T07:21:59;-58.5264000; -8.74509000; 332.21300
2004-04-19T07:21:59;-53.3061000; -7.74628000; 460.21600
2004-04-19T07:21:59;-35.4346000; -5.33865000;  83.13920
2004-04-19T07:21:59;-39.9318000; -5.54934000;  25.43740
2004-04-19T07:21:59; -4.1746400;  7.90453000;  14.15230
2004-04-19T07:21:59;-11.6309000; 14.71110000;  19.91390
2004-04-20T07:27:59; 22.5652000;-20.08550000;   8.95909
2004-04-20T07:27:59;-45.9671000; -8.64923000; 172.91400
2004-04-20T07:27:59;-39.4811000; -7.50199000; 372.30800
2004-04-20T07:27:59;-21.7204000; -5.54493000;  78.88240
2004-04-20T07:27:59;-26.7884000; -5.66539000;  15.38730
2004-04-21T08:44:59;-31.8149000; -8.43997000;  36.52660
2004-04-21T08:44:59;-25.0371000; -7.33845000; 361.59500
2004-04-21T08:44:59;-30.8206000; -7.40922000;  36.09620
2004-04-21T08:44:59; -7.8780100; -6.07525000; 126.27400
2004-04-23T08:05:00;  1.2351400; -7.47524000; 390.43700
2004-04-25T07:34:59; 27.8775000; -8.13965000; 296.38100
2004-04-25T07:34:59;-42.3710000; 14.17340000;  33.23200
2004-04-25T07:34:59;-37.5202000; 15.69200000; 227.65800
2004-04-26T09:42:59; 42.5216000; -8.14980000; 245.58600
2004-04-26T09:42:59;-28.1327000; 14.04360000; 117.24900
2004-04-26T09:42:59;-22.3257000; 15.29610000; 239.61100
2004-04-26T09:42:59; -3.2185900; 17.73490000;  19.87510
2004-04-28T07:34:59; 67.9935000; -7.83518000; 357.34200
2004-04-28T07:34:59; -3.3238600; 14.03050000;  14.59790
2004-04-28T07:34:59;  4.1446000; 15.49790000; 117.87400
2004-04-29T09:13:00; 17.9689000; 15.62600000;  79.79140
2004-05-08T07:36:59; 48.2299000;-11.68360000; 141.03200
2004-05-08T07:36:59;-76.8892000; -8.50959000;  63.65880
2004-05-10T07:39:59;-50.7201000; -8.78606000; 499.18700
2004-05-11T08:15:00;-37.6612000; -9.03281000; 313.60300
2004-05-11T08:15:00;-52.5656000; -4.31238000; 160.53000
2004-05-12T07:57:59;-24.5933000; -9.29443000; 307.41700
2004-05-12T07:57:59;-40.4966000; -4.53939000;  18.31000
2004-05-13T07:54:59;-10.9740000; -9.24016000; 316.82700
2004-05-13T07:54:59;-26.8996000; -4.36077000;  22.11490
2004-05-13T07:54:59;-35.8985000; -2.89951000; 114.71300
2004-05-13T07:54:59;-32.5408000; -2.99217000;  68.73120
2004-05-13T07:54:59;-33.6087000; -1.57797000;  50.20490
2004-05-13T07:54:59;-30.8728000; -1.49588000;  44.60270
2004-05-14T07:50:00;  2.3377800; -9.32967000; 276.22300
2004-05-14T07:50:00;-75.8968000; -7.62680000;  34.65870
2004-05-14T07:50:00;-22.4646000; -4.03933000;  33.85260
2004-05-14T07:50:00;-19.9483000; -2.39006000; 500.65200
2004-05-14T07:50:00;-19.9307000; -0.39036100;  14.79030
2004-05-14T07:50:00; -2.1853800;  9.85076000;  16.59930
2004-05-14T07:50:00; -5.0029200; 10.01700000;  26.19330
2004-05-15T07:41:59; 15.4466000; -9.12595000; 219.84600
2004-05-15T07:41:59;-62.5943000; -7.84075000; 296.17100
2004-05-15T07:41:59; -7.2523900; -2.72625000; 742.17100
2004-05-15T07:41:59; -6.1608000; -0.42568900;  20.95110
2004-05-15T07:41:59;  7.5143500;  9.98215000;  63.33040
2004-05-15T07:41:59; 11.9463000;  9.85960000;  41.15160
2004-05-15T07:41:59; 10.5188000; 10.00410000;   9.63562
2004-05-16T07:43:00; 28.7969000; -9.27162000; 141.03600
2004-05-16T07:43:00;-49.7414000; -8.09035000; 174.98200
2004-05-16T07:43:00;  3.3905700; -3.08999000; 441.89300
2004-05-16T07:43:00;  8.1903000; -2.91528000; 471.36000
2004-05-16T07:43:00; 20.2566000;  9.92360000; 140.37500
2004-05-16T07:43:00; 24.1583000; 10.14690000;  67.67680
2004-05-21T08:55:00; 37.3430000;-10.16980000;  55.97900
2004-05-21T08:55:00;-64.0753000; -8.72823000; 180.07600
2004-05-21T08:55:00; 17.4038000; -8.75362000; 163.95700
2004-05-21T08:55:00; -9.5419400; 16.94780000; 170.33900
2004-05-22T07:30:00;-47.5360000;-11.91700000; 121.28100
2004-05-22T07:30:00;-51.1788000; -9.79722000; 859.47600
2004-05-22T07:30:00;-57.8098000;-10.25910000; 110.51000
2004-05-22T07:30:00; 29.8885000; -8.81284000; 259.20100
2004-05-22T07:30:00;  2.5800700; 17.04960000; 158.46100
2004-05-23T07:54:59;-38.5967000;-11.84060000;  18.13590
2004-05-23T07:54:59;-34.0145000;-11.29030000;  17.06410
2004-05-23T07:54:59;-35.0945000;-10.80400000;  17.26500
2004-05-23T07:54:59;-44.4629000;-10.47910000;  42.96860
2004-05-23T07:54:59;-37.1993000; -9.05436000; 388.93600
2004-05-23T07:54:59; 43.1005000; -8.79109000; 232.31300
2004-05-23T07:54:59;-35.1466000; -9.71123000;  10.04720
2004-05-23T07:54:59; 16.1620000; 17.05800000; 140.27300
2004-05-24T07:27:00;-34.5876000;-15.62100000;  20.45990
2004-05-24T07:27:00;-20.0151000;-10.59150000; 150.55900
2004-05-24T07:27:00;-23.9471000; -8.83829000; 358.45400
2004-05-24T07:27:00; 56.3462000; -8.91922000; 227.84900
2004-05-24T07:27:00;-26.7610000; -9.42931000;  53.95140
2004-05-24T07:27:00;-28.8686000; -9.24770000;  17.45310
2004-05-24T07:27:00; 28.9419000; 16.84880000; 116.46400
2004-05-25T09:15:59; -7.7148400;-11.15610000;  73.70890
2004-05-25T09:15:59; -3.7583300;-10.22920000; 207.17800
2004-05-25T09:15:59;-12.4795000;-10.66760000;  10.84750
2004-05-25T09:15:59; -9.5506000; -8.81287000; 353.76500
2004-05-25T09:15:59;-16.3305000;-10.02090000;  12.23830
2004-05-25T09:15:59; 69.8072000; -8.86268000; 115.49500
2004-05-25T09:15:59;-14.8337000; -9.25224000;  25.47870
2004-05-25T09:15:59; -1.5573100; -8.52100000;  15.20880
2004-05-25T09:15:59; 42.9261000; 16.99290000; 115.89200
2004-05-29T07:50:00; 50.5757000;-10.52850000; 425.15100
2004-05-29T07:50:00; 46.4707000;-11.36100000;  61.85070
2004-05-29T07:50:00; 43.9496000;-11.07520000;  42.64480
2004-05-29T07:50:00; 53.8463000; -9.08037000; 155.31900
2004-05-29T07:50:00; 42.0224000; -8.44021000; 357.34100
2004-06-02T07:27:00;-24.6401000;-14.44580000;  59.39110
2004-06-02T07:27:00;-22.4871000;-13.81680000;  19.43380
2004-06-02T07:27:00;-20.4099000;-13.50530000;  53.54840
2004-06-03T07:32:00;-11.5283000;-14.19810000;  83.17200
2004-06-04T07:20:00;  1.1197500;-15.21630000;  43.47330
2004-06-07T07:59:59;-13.9952000; -8.06525000;  50.87520
2004-06-08T02:53:59;  3.4354700; -8.75176000;  28.34650
2004-06-08T02:53:59;  0.1560630; -8.75127000;  14.14580
2004-06-09T08:15:00; 13.3397000; -9.19401000;  20.43540
2004-06-15T08:12:00;-10.9437000;-11.38280000;  96.39310
2004-06-15T08:12:00;-69.2117000; -8.32364000; 465.12800
2004-06-15T08:12:00;-51.7663000; 12.37150000; 413.59800
2004-06-15T08:12:00;-63.1641000; 12.67190000; 458.27900
2004-06-17T09:35:59;-52.6128000;-12.31880000; 372.75100
2004-06-17T09:35:59; 16.3348000;-11.66330000;  76.41660
2004-06-17T09:35:59;-41.8653000; -8.80527000; 292.62100
2004-06-17T09:35:59;-52.6443000; -8.05476000; 361.15900
2004-06-17T09:35:59;-36.2639000; 12.14520000; 391.07100
2004-06-17T09:35:59;-29.8533000; 10.80730000;  21.94330
2004-06-17T09:35:59;-24.3217000; 12.28030000; 462.69800
2004-06-19T07:36:00;-31.2936000;-16.08540000;  27.33470
2004-06-19T07:36:00;-27.7431000;-11.70680000; 243.51900
2004-06-19T07:36:00; 40.9730000;-11.60230000; 153.05000
2004-06-19T07:36:00;-15.8229000; -8.58335000; 329.43600
2004-06-19T07:36:00;  0.7908660; 12.44610000; 411.18600
2004-06-19T07:36:00;-10.9542000; 11.79010000; 167.98500
2004-06-20T07:41:59;-14.5310000;-11.94000000; 227.64900
2004-06-20T07:41:59;-11.8607000;-10.17810000; 219.91500
2004-06-20T07:41:59; 54.0326000;-11.02120000; 135.51600
2004-06-20T07:41:59; -2.1883100; -8.56727000; 361.46200
2004-06-20T07:41:59;-15.1470000; -7.68540000;  46.66830
2004-06-20T07:41:59; 13.7213000; 12.05130000; 551.25100
2004-06-20T07:41:59;  2.0537000; 11.93970000;  99.77080
2004-06-22T07:23:00; 11.9574000;-11.58090000; 257.33400
2004-06-22T07:23:00; 16.4699000;-10.50550000;  23.88390
2004-06-22T07:23:00; 12.5194000; -9.52034000;  19.66580
2004-06-22T07:23:00; 24.7599000; -8.54977000; 261.04000
2004-06-22T07:23:00; 13.1293000; -8.57737000;  14.74190
2004-06-22T07:23:00; 11.4960000; -7.62064000;  19.46880
2004-06-22T07:23:00; 40.2552000; 12.39750000; 596.77400
2004-06-23T07:25:59; 24.6465000;-12.05980000; 243.55800
2004-06-23T07:25:59; 26.0284000;-10.01710000; 113.33100
2004-06-23T07:25:59; 37.7908000; -8.98163000; 284.27200
2004-06-23T07:25:59; 52.5971000; 12.31070000; 298.45300
2004-06-23T09:45:00; 26.2496000;-11.93450000; 235.19900
2004-06-23T09:45:00; 27.4097000; -9.25531000;  53.98400
2004-06-23T09:45:00; 39.4269000; -8.70926000; 419.98600
2004-06-23T09:45:00; 25.9069000; -7.96967000;  29.18680
2004-06-23T09:45:00; 54.1259000; 12.60650000; 410.16600
2004-06-24T07:32:00; 38.1679000;-12.04700000; 227.40100
2004-06-24T07:32:00; 39.2875000;-10.17090000;  18.55440
2004-06-24T07:32:00; 50.9064000; -8.91179000; 481.45900
2004-06-24T07:32:00; 65.2619000; 12.60080000; 609.18900
2004-06-24T09:11:59; 39.7351000;-11.30240000; 566.07800
2004-06-24T09:11:59; 43.6306000;-11.72150000;  86.88000
2004-06-24T09:11:59; 52.0245000; -8.95481000; 400.92300
2004-06-24T09:11:59; 66.5246000; 12.41970000; 399.01600
2004-06-25T07:32:00; 51.4250000;-12.02930000; 390.75200
2004-06-25T07:32:00; 56.0328000;-11.22690000;  82.41170
2004-06-25T07:32:00; 64.5157000; -8.68243000; 362.90900
2004-06-26T07:34:59; 64.8002000;-11.97870000; 316.96300
2004-06-30T07:25:59;-40.8488000;  8.82174000; 142.06900
2004-07-03T07:25:59; -1.0942200;  8.42156000; 135.10500
2004-07-04T09:15:59; 13.2350000;  8.59968000; 104.59900
2004-07-05T07:34:59; 24.5710000;  8.65734000;  20.71920
2004-07-09T07:21:59; -5.1761200; -8.70979000;  25.35750
2004-07-09T07:21:59; -3.5990400; -8.06790000;  22.82890
2004-07-09T07:21:59;-48.7728000; -6.69918000;  54.82880
2004-07-09T07:21:59;-53.3746000; -5.68337000;  24.30400
2004-07-10T07:36:00;-33.8074000; -7.06116000;  63.75310
2004-07-10T07:36:00;-39.1042000; -7.43733000;  52.93100
2004-07-10T07:36:00;-39.7790000; -6.04887000; 154.57300
2004-07-17T07:36:00;-19.2024000; -9.75086000; 327.38100
2004-07-17T07:36:00;-28.3432000;-10.05370000;  69.14440
2004-07-17T07:36:00;-26.1971000; -9.81312000; 203.09500
2004-07-17T07:36:00; 58.6514000; -7.29691000; 179.62100
2004-07-17T07:36:00;-78.0183000;  7.35131000;  98.92780
2004-07-17T07:36:00; 12.2166000; 10.67740000;  12.04510
2004-07-17T07:36:00; 10.0035000; 11.64570000; 204.87300
2004-07-17T07:36:00; 11.9475000; 11.92880000;  12.06070
2004-07-18T07:41:59; -5.9782200; -9.89680000; 340.92900
2004-07-18T07:41:59;-12.9866000; -9.83397000; 201.31900
2004-07-18T07:41:59;-15.6322000;-10.85000000;  10.10740
2004-07-18T07:41:59;-68.9017000;-12.78350000; 138.95500
2004-07-18T07:41:59; -8.6585100; -9.44637000;  30.56070
2004-07-18T07:41:59;-14.7067000; -8.43480000; 109.55700
2004-07-18T07:41:59;-69.1927000;-10.88540000; 129.41000
2004-07-18T07:41:59; 71.8349000; -7.29045000;  67.32150
2004-07-18T07:41:59;-65.7741000;  7.52814000;1448.48000
2004-07-18T07:41:59; 23.2179000; 11.59080000; 198.56900
2004-07-18T07:41:59;-74.1248000; 10.66220000;  46.97620
2004-07-18T07:41:59;-75.0007000; 11.85880000; 242.74500
2004-07-19T07:39:59;-55.9606000;-12.42570000; 785.91600
2004-07-19T07:39:59;  6.7796100;-10.29960000; 275.13000
2004-07-19T07:39:59;  0.6272880; -9.30591000;  80.95750
2004-07-19T07:39:59; -1.0968100; -8.98756000;  51.88960
2004-07-19T07:39:59;-55.3998000;  8.31247000;3125.44000
2004-07-19T07:39:59; 36.2206000; 11.77930000; 173.41900
2004-07-20T07:32:00;-42.0942000;-12.74130000;  76.96350
2004-07-20T07:32:00; 19.5752000;-10.61110000; 282.44700
2004-07-20T07:32:00; 15.2955000;-10.81990000;  63.00480
2004-07-20T07:32:00;-42.1841000;-10.97640000;  89.41500
2004-07-20T07:32:00; 13.9149000; -9.03053000;  33.53830
2004-07-20T07:32:00; 12.2949000; -8.68022000;  35.74110
2004-07-20T07:32:00;-39.6525000;  7.92846000;1397.67000
2004-07-20T07:32:00;-44.6129000;  7.02781000; 124.95000
2004-07-20T07:32:00;-48.4858000; 11.00210000; 485.05600
2004-07-20T07:32:00; 49.1019000; 11.59030000; 142.76800
2004-07-21T07:41:59;-28.7545000;-12.31630000; 488.25900
2004-07-21T07:41:59; 32.8363000;-11.05200000; 353.58600
2004-07-21T07:41:59; 27.3922000; -9.52858000;  50.45020
2004-07-21T07:41:59; 25.9068000; -8.51397000;  71.05520
2004-07-21T07:41:59;-26.0208000;  7.69701000;1035.34000
2004-07-21T07:41:59;-31.3390000;  7.32408000; 160.50200
2004-07-21T07:41:59;-34.8811000; 10.73650000; 558.78900
2004-07-21T07:41:59;-27.1484000; 10.76220000; 268.28000
2004-07-21T07:41:59; 62.2378000; 11.04710000; 168.88100
2004-07-23T10:16:59; -0.7903250;-11.98070000; 297.59400
2004-07-23T10:16:59; 62.4274000;-11.59800000; 191.19400
2004-07-23T10:16:59;  0.0000000;  7.44548000;1428.63000
2004-07-23T10:16:59;  5.1311400;  5.41481000;  22.30370
2004-07-23T10:16:59; -6.7801900; 10.66490000; 570.31000
2004-07-23T10:16:59;  1.5734300; 10.69810000; 259.70500
2004-07-24T09:18:00; 12.2270000;-11.20880000; 180.92500
2004-07-24T09:18:00; 10.7579000;  4.34344000;  20.21520
2004-07-24T09:18:00; 12.7242000;  7.24490000;1441.76000
2004-07-24T09:18:00;  6.1374600; 10.28470000; 456.54800
2004-07-24T09:18:00; 14.4415000; 10.15240000; 266.43500
2004-07-24T09:18:00;  3.4823700; 12.32540000;  27.12640
2004-07-25T08:12:00; 24.9404000;-11.67930000;  78.37900
2004-07-25T08:12:00; 23.2682000;  4.24026000;  58.47440
2004-07-25T08:12:00; 23.5480000;  6.86050000; 820.90900
2004-07-25T08:12:00; 28.3244000;  8.21912000; 768.64900
2004-07-25T08:12:00; 19.1449000;  9.17547000; 216.89800
2004-07-25T08:12:00; 17.1539000;  8.92181000;  29.39250
2004-07-25T08:12:00; 17.0988000; 10.94100000;  99.40320
2004-07-25T08:12:00; 16.0046000; 11.90280000;  31.79490
2004-07-26T07:23:59; 38.3519000;-11.49290000;  72.16560
2004-07-26T07:23:59; 36.3673000;  6.65166000; 700.35400
2004-07-26T07:23:59; 41.3199000;  7.91658000; 593.58500
2004-07-26T07:23:59; 31.9606000;  8.12278000;  90.89560
2004-07-26T07:23:59;-47.2035000;  7.69140000; 105.04500
2004-07-26T07:23:59; 29.9851000; 10.39320000;  89.37410
2004-07-26T07:23:59;-50.7495000;  8.84580000; 140.34100
2004-07-26T07:23:59; 39.8647000; 10.80840000;  15.23610
2004-07-28T11:32:00;-16.5706000;  7.01058000; 121.78700
2004-07-28T11:32:00; 66.0473000;  6.45582000;1209.41000
2004-07-28T11:32:00;-23.2951000;  8.64838000; 184.55400
2004-07-28T11:32:00; 67.7125000;  9.12094000;  45.03190
2004-08-05T08:55:00;  1.2532000; -9.84232000;  25.47910
2004-08-05T08:55:00; -6.5910800; -9.72207000;  19.52870
2004-08-05T08:55:00;  6.2532100; -8.43826000; 122.35500
2004-08-09T07:45:00;-41.1669000;-12.00950000;1355.76000
2004-08-09T07:45:00; 56.4411000; -9.30771000; 304.53600
2004-08-09T07:45:00; 59.8977000; -7.57880000; 138.87900
2004-08-14T08:01:59; 23.7907000;-13.12210000;1633.33000
2004-08-14T08:01:59; 27.1437000;-15.93570000;  17.06320
2004-08-14T08:01:59; 25.2960000;-15.50400000;  22.28640
2004-08-14T08:01:59; 33.4999000;-11.40570000; 538.92500
2004-08-14T08:01:59;-27.8782000; -8.17670000;  35.52090
2004-08-14T08:01:59;-68.8701000;  7.37645000; 800.15600
2004-08-14T08:01:59; 16.3575000; 10.36880000;  64.22830
2004-08-15T07:38:00; 34.0821000;-13.70650000; 844.99300
2004-08-15T07:38:00; 40.1413000;-13.00470000; 519.59800
2004-08-15T07:38:00; 47.5274000;-11.51220000; 502.29000
2004-08-15T07:38:00;-14.0258000; -8.51628000;  19.94320
2004-08-15T07:38:00;-56.8882000;  7.22997000;1023.98000
2004-08-15T07:38:00; 29.1694000; 10.31860000;  25.29960
2004-08-17T09:04:59; 61.4797000;-16.82410000; 398.15800
2004-08-17T09:04:59; 65.2372000;-13.16010000;1918.92000
2004-08-17T09:04:59; 61.7531000;-10.85790000; 220.95700
2004-08-17T09:04:59; 76.0661000;-11.19060000; 430.22200
2004-08-17T09:04:59;-31.5883000;  6.69347000; 596.71200
2004-08-17T09:04:59;-27.1895000;  7.40781000; 206.25400
2004-08-17T09:04:59;-34.5854000; 14.39120000;  73.24600
2004-08-18T08:24:59; 74.5104000;-13.11950000; 426.71500
2004-08-18T08:24:59;-18.7726000;  6.29343000; 522.41500
2004-08-18T08:24:59;-14.4278000;  7.05596000; 208.48500
2004-08-18T08:24:59;-20.8226000; 12.69920000;   8.72341
2004-08-18T08:24:59;-37.8226000; 13.13630000;  17.66080
2004-08-21T11:12:59;-32.2826000;-11.04820000; 235.40100
2004-08-21T11:12:59;-38.0958000;-11.30660000;  40.80970
2004-08-21T11:12:59;-36.3357000;-10.04700000; 157.97400
2004-08-21T11:12:59; 22.0600000;  6.11715000; 486.32300
2004-08-21T11:12:59; 26.1936000;  7.14762000; 190.83800
2004-08-21T11:12:59; 21.2431000;  9.54449000;  27.34880
2004-08-21T11:12:59;-56.3045000;  8.20003000; 415.57600
2004-08-21T11:12:59;  2.2083100; 12.62620000; 165.45400
2004-08-21T11:12:59;  5.7307200; 14.45690000; 111.55700
2004-08-21T11:12:59;-65.8654000; 11.57120000; 129.09300
2004-08-22T07:41:59;-17.9977000;-10.74080000;  12.83380
2004-08-22T07:41:59;-20.6406000;-10.52850000;  28.65600
2004-08-22T07:41:59;-25.8554000; -9.66206000;  56.68340
2004-08-22T07:41:59; 33.0795000;  5.99316000; 474.63800
2004-08-22T07:41:59; 36.9629000;  7.11384000; 183.36700
2004-08-22T07:41:59;-44.9785000;  8.49278000; 158.70100
2004-08-22T07:41:59; 13.5206000; 12.47220000; 107.60700
2004-08-22T07:41:59;-54.6271000; 11.49770000; 198.91800
2004-08-22T07:41:59; 16.7605000; 14.38770000;  73.10020
2004-08-23T08:05:00; -3.4450400;-10.37250000;  59.68300
2004-08-23T08:05:00; -6.2699500;-10.24150000;  35.43800
2004-08-23T08:05:00;-12.9180000; -9.73796000;  70.89280
2004-08-23T08:05:00; 46.4675000;  6.06638000; 412.50300
2004-08-23T08:05:00;-31.6457000;  8.58496000; 170.06200
2004-08-23T08:05:00; 50.1183000;  7.12959000; 143.69800
2004-08-23T08:05:00;-41.3972000; 11.45190000;  40.10110
2004-08-23T08:05:00; 30.1773000; 14.56960000;  25.56100
2004-08-24T08:10:00;  0.3131220;-10.64220000;  20.68740
2004-08-24T08:10:00; 10.0498000; -9.94807000; 163.67900
2004-08-24T08:10:00;  0.4682570; -9.67562000;  25.40880
2004-08-24T08:10:00; 60.6309000;  6.09490000; 792.82000
2004-08-24T08:10:00;-18.0187000;  8.22215000; 158.39000
2004-08-25T07:34:59; 23.5860000; -9.59929000; 171.60100
2004-08-25T07:34:59; -5.2815300;  7.79097000; 300.69300
2004-08-25T07:34:59; -7.6228800;  7.75897000;  48.98150
2004-08-25T07:34:59; 72.9810000;  6.58068000; 645.11900
2004-08-26T09:02:00; 37.8587000;-10.02540000; 236.38300
2004-08-26T09:02:00;  8.8725500;  7.45846000; 202.42400
2004-08-27T07:16:59; 39.1896000;-15.99190000;  80.77210
2004-08-27T07:16:59; 49.7879000; -9.62809000; 205.81800
2004-08-27T07:16:59; 21.4385000;  7.38753000; 136.60900
2004-08-28T07:41:59; 63.2831000; -9.92733000; 226.38800
2004-08-28T07:41:59; 35.2006000;  7.06915000;  80.53050
2004-08-28T07:41:59; 24.7453000; 11.10550000;  26.74770
2004-08-29T10:39:59; 67.0397000;-10.18220000;  87.05470
2004-08-29T10:39:59; 49.9637000;  6.93419000;  53.48300
2004-08-30T07:48:00; 61.1592000;  6.41580000; 172.01900
2004-08-31T07:54:00; 74.7146000;  4.07611000;  50.46580
2004-09-02T07:39:59;-71.4428000;-11.15700000; 286.21800
2004-09-04T07:39:59;-46.0617000;-10.73660000; 248.79400
2004-09-04T07:39:59; 35.8079000;-10.18110000; 109.24300
2004-09-04T07:39:59; 38.0483000; -9.39778000;  16.89730
2004-09-07T07:41:59; -6.7252900;-10.72440000; 338.75300
2004-09-07T07:41:59; 28.4951000; -9.01917000;  64.24660
2004-09-07T07:41:59;-18.0658000; -7.05261000; 161.35400
2004-09-07T07:41:59;-15.5761000; -4.75521000; 178.57100
2004-09-08T07:30:00;  6.2502800;-10.70650000; 378.04000
2004-09-08T07:30:00; 43.5761000;-10.64640000;  11.81830
2004-09-08T07:30:00; 40.8270000; -9.28723000; 151.63000
2004-09-08T07:30:00; -4.1717300; -7.01182000;  28.53060
2004-09-08T07:30:00; 45.4183000; -8.58365000; 153.35700
2004-09-08T07:30:00; -4.9381500; -6.23047000;  22.53800
2004-09-08T07:30:00; -3.0750800; -4.48618000;  11.75560
2004-09-08T07:30:00; -1.3821200; -3.85234000;  39.83210
2004-09-10T08:35:00; 33.7595000;-10.80650000; 380.04300
2004-09-10T08:35:00; 23.9611000; -6.05894000; 153.84200
2004-09-10T08:35:00; 67.8729000; -9.25647000; 702.59400
2004-09-10T08:35:00; 25.5818000; -4.26556000;  65.08840
2004-09-10T08:35:00; 28.5193000; -4.28175000; 113.57100
2004-09-10T08:35:00; 75.2372000; -7.94854000;  67.78030
2004-09-10T08:35:00;-70.2910000;  1.37178000; 287.67800
2004-09-11T10:54:59; 47.8209000;-11.32840000; 459.40600
2004-09-11T10:54:59; 43.3656000; -5.38273000; 240.40100
2004-09-11T10:54:59;-55.9671000;  1.60211000; 321.51900
2004-09-11T10:54:59;-58.7147000;  3.92770000; 143.57600
2004-09-11T10:54:59;-61.3066000;  6.57325000; 226.64000
2004-09-13T07:45:59; 73.2190000;-11.34010000; 214.36900
2004-09-13T07:45:59; 68.6775000; -5.27519000; 156.39400
2004-09-13T07:45:59;-31.0970000;  1.88885000; 196.79700
2004-09-13T07:45:59;-35.0093000;  3.77363000;  28.13780
2004-09-13T07:45:59;-37.3884000;  5.28812000;  60.73900
2004-09-14T08:21:59;-17.1101000;  2.90861000; 288.77100
2004-09-14T08:21:59;-21.8524000;  3.93729000;  22.26540
2004-09-14T08:21:59;-23.8973000;  5.21776000;  84.02340
2004-09-14T08:21:59;-21.5555000;  5.02452000;  22.19380
2004-09-14T08:21:59;-22.1681000;  7.60126000;  49.48420
2004-09-15T07:50:00; -4.1390700;  3.04401000; 226.75600
2004-09-15T07:50:00;-10.8084000;  4.77399000;  79.32100
2004-09-15T07:50:00; -8.4732300;  4.82293000;  20.85690
2004-09-15T07:50:00; -8.5178800;  7.57637000;  32.41660
2004-09-17T07:36:00;-54.8090000;-12.74010000; 530.94700
2004-09-17T07:36:00;-61.1553000;-12.14820000;  39.40480
2004-09-17T07:36:00; 22.1685000;  3.87957000; 254.89800
2004-09-17T07:36:00; 18.9780000;  6.62314000;  20.54730
2004-09-19T07:20:00;-29.0165000;-13.12870000; 293.17700
2004-09-19T07:20:00;-35.0546000;-12.57120000; 560.42800
2004-09-19T07:20:00; 28.7828000;  4.10269000;  16.95540
2004-09-19T07:20:00; 49.2779000;  4.19723000;  66.39750
2004-09-21T07:56:00; -2.9849600;-13.38570000; 324.77300
2004-09-22T07:36:00;  9.7871700;-13.50730000; 343.06000
2004-09-22T07:36:00;  2.9729500;-12.43420000;  26.69850
2004-09-23T07:54:59; 22.9056000;-13.65860000; 440.50700
2004-09-23T07:54:59; 15.6889000;-12.86590000;  20.14710
2004-10-05T10:05:00;  4.8180900;-12.23560000;   8.35497
2004-10-05T10:05:00;  3.8521000; -9.83970000;  14.11850
2004-10-05T10:05:00; 48.7924000; -9.26888000; 163.46000
2004-10-06T11:35:00; 62.5166000; -7.31009000;  56.37420
2004-10-07T07:41:59; 73.4364000; -8.36287000;  30.42060
2004-10-08T07:27:00; 68.7337000; 15.90210000;  60.21440
2004-10-14T08:01:59;-60.9268000;-13.04740000; 315.65300
2004-10-16T07:23:59;-35.4384000;-13.24240000; 156.63100
2004-10-17T10:36:59; -7.8312100;-13.42030000; 175.01200
2004-10-17T10:36:59; -1.0898800;-12.72450000;   8.32981
2004-10-17T10:36:59;-20.4269000;-11.49900000;  87.22140
2004-10-17T10:36:59;-15.4664000;-10.23410000;  19.52410
2004-10-17T10:36:59;-61.3644000; -5.25001000; 103.74900
2004-10-24T07:56:59; 16.6129000; -3.94352000; 266.53900
2004-10-24T07:56:59; 13.3021000; -3.10143000; 196.51000
2004-10-24T07:56:59; 43.0279000; -5.27139000;  10.95170
2004-10-24T07:56:59;-63.5131000; -1.38313000; 314.96800
2004-10-24T07:56:59;-22.1584000;  9.10342000; 171.03400
2004-10-24T07:56:59;-31.5557000; 11.62730000; 146.77400
2004-10-24T07:56:59;-25.7593000; 11.86890000; 159.07400
2004-10-24T07:56:59;-29.4117000; 11.72190000;  41.42810
2004-10-24T07:56:59;-46.0174000; 11.14630000;  79.38120
2004-10-24T07:56:59;-66.4274000; 13.21840000; 187.24400
2004-11-02T07:34:59;-11.3464000;-17.28630000; 318.75500
2004-11-02T07:34:59;-36.4455000;-16.60140000; 148.09900
2004-11-02T07:34:59; -2.8359000;-15.74610000; 234.95900
2004-11-02T07:34:59; -8.2260500;-15.94750000;  29.09080
2004-11-02T07:34:59; -0.1564120;-14.29520000; 346.57200
2004-11-02T07:34:59; 59.2976000; 13.80030000; 343.63800
2004-11-02T07:34:59; 51.9795000; 14.39010000; 213.51400
2004-11-04T11:41:59; 17.1694000;-17.19880000; 523.47000
2004-11-04T11:41:59; -7.6917300;-15.28030000;  53.72530
2004-11-04T11:41:59; -7.6917300;-15.28030000;  53.72530
2004-11-04T11:41:59; 27.4811000;-13.80130000; 738.97800
2004-11-04T11:41:59;-28.2592000;  7.74720000; 907.57200
