ano,mes,dia,time,latitude,area
2007,5,12,500,-9,90
2007,5,13,500,-9,50
2007,5,14,500,-9,50
2007,5,14,500,2,80
2007,5,15,500,-7,10
2007,5,15,500,2,130
2007,5,16,500,-7,10
2007,5,16,500,2,220
2007,5,16,500,-4,10
2007,5,17,500,2,300
2007,5,18,500,3,280
2007,5,18,500,-5,30
2007,5,19,500,2,150
2007,5,19,500,-5,30
2007,5,20,500,4,190
2007,5,21,500,3,90
2007,5,22,500,3,40
2007,5,23,500,3,20
2007,5,29,500,-13,30
2007,5,30,500,-13,30
2007,5,31,500,-13,0
2007,6,1,500,-13,10
2007,6,1,500,-12,10
2007,6,1,500,-6,320
2007,6,2,500,-12,10
2007,6,2,500,-12,30
2007,6,2,500,-7,480
2007,6,3,500,-9,10
2007,6,3,500,-10,20
2007,6,3,500,-9,540
2007,6,4,500,-10,10
2007,6,4,500,-8,480
2007,6,5,500,-12,30
2007,6,5,500,-7,410
2007,6,6,500,-13,10
2007,6,6,500,-7,280
2007,6,7,500,-12,0
2007,6,7,500,-11,30
2007,6,7,500,-7,270
2007,6,8,500,-12,0
2007,6,8,500,-10,10
2007,6,8,500,-8,240
2007,6,9,500,-6,150
2007,6,10,500,-5,130
2007,6,11,500,-5,80
2007,6,12,500,-5,80
2007,6,13,500,-5,70
2007,6,25,500,-9,110
2007,6,26,500,-11,110
2007,6,27,500,-11,180
2007,6,28,500,-11,180
2007,6,28,500,-12,40
2007,6,29,500,-13,130
2007,6,29,500,-10,20
2007,6,30,500,-12,210
2007,6,30,500,-10,30
2007,7,1,500,-10,140
2007,7,1,500,-8,10
2007,7,2,500,-9,90
2007,7,3,500,-9,90
2007,7,4,500,-9,100
2007,7,5,500,-8,60
2007,7,5,500,-5,60
2007,7,6,500,-9,50
2007,7,7,500,-8,60
2007,7,7,500,-9,50
2007,7,8,500,-7,150
2007,7,9,500,-7,260
2007,7,10,500,-6,530
2007,7,11,500,-6,370
2007,7,12,500,-5,430
2007,7,13,500,-6,310
2007,7,13,500,4,40
2007,7,14,500,-6,200
2007,7,14,500,3,50
2007,7,15,500,-6,270
2007,7,15,500,2,50
2007,7,16,500,-5,240
2007,7,16,500,3,20
2007,7,17,500,-6,240
2007,7,18,500,-5,210
2007,7,19,500,-4,110
2007,7,28,500,-11,30
2007,7,29,500,-11,40
2007,7,30,500,-10,10
2007,7,31,500,-12,10
2007,8,3,500,-4,10
2007,8,4,500,-5,30
2007,8,5,500,-7,10
2007,8,6,500,-6,30
2007,8,7,500,-6,20
2007,8,8,500,-6,40
2007,8,8,500,5,50
2007,8,9,500,-6,40
2007,8,10,500,-6,30
2007,8,11,500,-8,20
2007,8,12,500,-6,10
2007,8,13,500,3,20
2007,8,14,500,5,20
2007,8,21,500,-6,90
2007,8,22,500,-6,100
2007,8,23,500,-5,100
2007,8,24,500,-5,90
2007,8,25,500,-5,110
2007,8,26,500,-5,80
2007,8,27,500,-5,100
2007,8,28,500,-5,110
2007,8,29,500,-5,100
2007,8,30,500,-6,90
2007,8,31,500,-8,120
2007,9,1,500,-6,30
2007,9,1,500,-6,50
2007,9,2,500,-7,30
2007,9,3,500,-7,30
2007,9,4,500,-7,20
2007,9,5,500,-9,30
2007,9,6,500,-7,10
2007,9,28,500,3,40
2007,9,29,500,3,50
2007,9,30,500,2,40
2007,10,1,500,-1,20
2007,10,6,500,-5,60
2007,10,7,500,-6,20
2007,11,6,500,-11,10
2007,11,16,500,12,20
2007,11,17,500,13,40
2007,11,24,500,2,20
2007,11,25,500,2,10
2007,11,26,500,3,10
2007,12,1,500,-8,30
2007,12,2,500,-9,10
2007,12,2,500,-5,30
2007,12,3,500,-6,30
2007,12,4,500,-5,30
2007,12,5,500,-6,20
2007,12,6,500,-5,10
2007,12,6,500,-9,70
2007,12,7,500,-9,90
2007,12,8,500,-10,160
2007,12,8,500,7,50
2007,12,9,500,-9,220
2007,12,9,500,8,80
2007,12,10,500,-10,250
2007,12,10,500,8,60
2007,12,11,500,-7,240
2007,12,12,500,-6,200
2007,12,13,500,-8,340
2007,12,14,500,-9,290
2007,12,15,500,-10,340
2007,12,16,500,-10,240
2007,12,17,500,-9,100
2007,12,18,500,-8,120
2008,1,1,500,-7,30
2008,1,2,500,-8,30
2008,1,3,500,-6,20
2008,1,4,500,-6,10
2008,1,4,500,30,20
2008,1,5,500,29,20
2008,1,6,500,27,20
2008,1,7,500,-6,20
2008,1,8,500,-8,20
2008,1,29,500,-9,20
2008,1,30,500,-9,60
2008,1,31,500,-8,50
2008,2,1,500,-10,30
2008,2,2,500,-8,20
2008,2,3,500,-8,10
2008,2,4,500,-9,10
2008,2,25,500,-1,20
2008,2,26,500,-6,30
2008,2,27,500,-5,30
2008,2,28,500,-6,30
2008,3,5,500,-5,20
2008,3,6,500,-8,30
2008,3,10,500,-10,90
2008,3,15,500,-4,20
2008,3,16,500,-4,20
2008,3,17,500,-4,10
2008,3,23,500,-8,40
2008,3,24,500,-8,110
2008,3,24,500,-9,100
2008,3,25,500,-8,130
2008,3,25,500,-9,200
2008,3,25,500,-10,50
2008,3,26,500,-8,170
2008,3,26,500,-9,300
2008,3,26,500,-12,50
2008,3,27,500,-7,170
2008,3,27,500,-9,280
2008,3,27,500,-13,60
2008,3,28,500,-8,130
2008,3,28,500,-8,230
2008,3,28,500,-12,50
2008,3,29,500,-6,90
2008,3,29,500,-8,220
2008,3,29,500,-12,80
2008,3,30,500,-6,80
2008,3,30,500,-6,200
2008,3,30,500,-12,20
2008,3,31,500,-7,50
2008,3,31,500,-7,190
2008,3,31,500,-11,10
2008,4,1,500,-8,30
2008,4,1,500,-7,150
2008,4,2,500,-8,20
2008,4,2,500,-7,200
2008,4,3,500,-6,70
2008,4,14,500,26,10
2008,4,15,500,27,10
2008,4,19,500,-9,20
2008,4,20,500,-10,20
2008,4,22,500,13,40
2008,4,23,500,13,40
2008,4,24,500,13,10
2008,5,4,500,-29,10
2008,5,5,500,-31,20
2008,5,16,500,-11,15
2008,5,16,500,12,10
2008,5,16,500,13,20
2008,5,17,500,11,10
2008,5,17,500,10,20
2008,5,18,500,-12,50
2008,5,18,500,10,30
2008,5,19,500,-12,20
2008,5,19,500,9,10
2008,5,20,500,-12,10
2008,5,20,500,10,10
2008,5,26,500,-8,10
2008,6,10,500,-9,40
2008,6,11,500,-9,20
2008,6,12,500,-9,30
2008,6,13,500,-10,20
2008,6,16,500,-2,20
2008,6,17,500,-2,20
2008,6,18,500,-3,10
2008,6,19,500,-3,10
2008,6,20,500,-2,10
2008,6,21,500,-2,10
2008,6,22,500,-2,10
2008,7,18,500,-13,10
2008,7,19,500,-12,20
2008,7,20,500,-12,10
2008,9,11,500,6,20
2008,9,22,500,25,30
2008,9,23,500,26,20
2008,10,4,500,-23,10
2008,10,10,500,-8,10
2008,10,11,500,26,40
2008,10,12,500,27,70
2008,10,13,500,26,40
2008,10,14,500,27,20
2008,10,15,500,26,30
2008,10,16,500,26,30
2008,10,16,500,-27,20
2008,10,17,500,-26,30
2008,10,30,500,35,20
2008,10,31,500,34,30
2008,11,1,500,35,20
2008,11,2,500,35,60
2008,11,3,500,35,80
2008,11,4,500,36,60
2008,11,5,500,35,30
2008,11,6,500,35,30
2008,11,10,500,33,40
2008,11,11,500,33,80
2008,11,12,500,33,80
2008,11,13,500,33,70
2008,11,14,500,33,30
2008,11,15,500,32,50
2008,11,16,500,33,40
2008,11,17,500,33,10
2008,12,10,500,-26,50
2008,12,11,500,-25,20
2008,12,12,500,-25,20
2009,1,9,500,18,20
2009,1,10,500,20,30
2009,1,11,500,18,50
2009,1,12,500,19,10
2009,1,13,500,18,10
2009,1,19,500,-12,10
2009,2,11,500,-6,10
2009,2,12,500,-5,10
2009,2,13,500,-6,10
2009,2,24,500,26,20
2009,2,25,500,26,10
2009,2,26,500,26,10
2009,3,6,500,-4,20
2009,3,7,500,-1,20
2009,4,21,500,22,10
2009,4,29,500,-8,20
2009,4,30,500,-7,10
2009,5,13,500,18,10
2009,5,14,500,18,20
2009,5,15,500,18,10
2009,5,16,500,18,20
2009,5,17,500,18,10
2009,5,18,500,18,30
2009,5,19,500,17,10
2009,5,23,500,-33,30
2009,5,31,500,27,30
2009,6,1,500,28,80
2009,6,2,500,28,60
2009,6,3,500,26,10
2009,6,4,500,24,20
2009,6,5,500,24,10
2009,6,8,500,22,20
2009,6,9,500,24,20
2009,6,12,500,25,10
2009,6,17,500,-16,10
2009,6,21,500,-27,20
2009,6,22,500,-26,10
2009,6,22,500,-22,40
2009,6,23,500,-25,30
2009,6,24,500,-23,40
2009,7,3,500,-25,60
2009,7,4,500,-27,100
2009,7,5,500,-27,170
2009,7,6,500,-27,160
2009,7,7,500,-27,180
2009,7,8,500,-25,190
2009,7,9,500,-25,230
2009,7,10,500,-25,60
2009,8,31,500,17,10
2009,9,1,500,17,10
2009,9,21,500,-29,10
2009,9,22,500,-30,30
2009,9,22,500,24,40
2009,9,23,500,-36,40
2009,9,23,500,23,100
2009,9,24,500,-29,70
2009,9,24,500,24,110
2009,9,25,500,-30,20
2009,9,25,500,24,60
2009,9,26,500,24,60
2009,9,27,500,24,10
2009,9,28,500,23,60
2009,9,29,500,23,40
2009,9,30,500,23,10
2009,10,1,500,24,10
2009,10,20,500,26,10
2009,10,23,500,27,10
2009,10,23,500,14,50
2009,10,24,500,14,120
2009,10,25,500,15,130
2009,10,26,500,16,190
2009,10,27,500,15,260
2009,10,28,500,16,340
2009,10,29,500,17,380
2009,10,30,500,16,320
2009,11,5,500,25,50
2009,11,6,500,24,10
2009,11,7,500,25,10
2009,11,9,500,24,10
2009,11,10,500,24,10
2009,11,11,500,24,10
2009,11,12,500,23,10
2009,11,15,500,30,10
2009,11,16,500,30,10
2009,11,18,500,17,20
2009,11,18,500,21,30
2009,11,19,500,15,10
2009,11,19,500,19,60
2009,11,20,500,16,10
2009,11,20,500,21,10
2009,11,21,500,18,30
2009,11,22,500,18,10
2009,12,9,500,18,10
2009,12,10,500,20,10
2009,12,11,500,20,20
2009,12,12,500,20,20
2009,12,13,500,19,20
2009,12,14,500,20,10
2009,12,14,500,31,20
2009,12,15,500,19,10
2009,12,15,500,30,120
2009,12,16,500,30,140
2009,12,17,500,30,210
2009,12,18,500,30,310
2009,12,19,500,30,220
2009,12,19,500,-29,10
2009,12,19,500,18,10
2009,12,20,500,31,310
2009,12,20,500,-27,10
2009,12,20,500,16,10
2009,12,21,500,31,90
2009,12,21,500,-27,70
2009,12,21,500,17,20
2009,12,22,500,-27,10
2009,12,22,500,17,10
2009,12,23,500,-28,50
2009,12,23,500,15,20
2009,12,24,500,13,10
2009,12,26,500,-26,10
2009,12,27,500,-27,100
2009,12,28,500,-28,90
2009,12,29,500,-28,80
2009,12,30,500,-27,50
2009,12,31,500,-28,130
2010,1,1,500,-27,120
2010,1,2,500,-28,190
2010,1,3,500,-29,220
2010,1,4,500,-28,150
2010,1,5,500,-29,90
2010,1,7,500,28,80
2010,1,8,500,29,40
2010,1,9,500,30,70
2010,1,10,500,30,130
2010,1,11,500,29,300
2010,1,12,500,28,300
2010,1,13,500,28,380
2010,1,14,500,28,290
2010,1,15,500,29,350
2010,1,16,500,29,290
2010,1,17,500,30,160
2010,1,18,500,26,140
2010,1,20,500,-25,60
2010,1,21,500,-24,190
2010,1,22,500,-25,200
2010,1,22,500,22,40
2010,1,23,500,-24,190
2010,1,23,500,22,190
2010,1,24,500,-24,170
2010,1,24,500,21,160
2010,1,25,500,-25,50
2010,1,25,500,18,50
2010,1,26,500,-24,60
2010,1,26,500,18,90
2010,1,27,500,-25,40
2010,1,28,500,-26,30
2010,1,29,500,-27,20
2010,1,30,500,-27,10
2010,1,30,500,27,40
2010,1,31,500,25,60
2010,2,1,500,25,70
2010,2,2,500,25,50
2010,2,3,500,25,50
2010,2,4,500,26,20
2010,2,5,500,24,20
2010,2,5,500,18,10
2010,2,6,500,25,20
2010,2,6,500,24,290
2010,2,7,500,23,10
2010,2,7,500,23,320
2010,2,7,500,25,30
2010,2,8,500,23,420
2010,2,8,500,24,30
2010,2,8,500,-15,10
2010,2,9,500,23,300
2010,2,9,500,24,10
2010,2,9,500,-17,10
2010,2,10,500,22,240
2010,2,10,500,24,130
2010,2,10,500,-18,10
2010,2,11,500,22,150
2010,2,11,500,23,190
2010,2,12,500,19,90
2010,2,12,500,24,130
2010,2,13,500,24,100
2010,2,13,500,23,130
2010,2,14,500,24,70
2010,2,14,500,20,10
2010,2,15,500,24,40
2010,2,15,500,21,10
2010,2,16,500,22,40
2010,2,16,500,21,10
2010,2,17,500,22,30
2010,2,17,500,20,10
2010,2,17,500,-19,40
2010,2,18,500,-19,60
2010,2,19,500,-19,60
2010,2,20,500,-19,60
2010,2,21,500,-18,50
2010,2,22,500,-18,20
2010,2,23,500,-18,10
2010,2,23,500,-18,20
2010,2,24,500,-19,10
2010,2,24,500,-19,10
2010,2,24,500,17,100
2010,2,25,500,-19,20
2010,2,25,500,16,10
2010,2,26,500,-19,30
2010,2,26,500,15,40
2010,2,27,500,-18,0
2010,2,27,500,15,30
2010,2,28,500,15,10
2010,3,1,500,-16,0
2010,3,1,500,16,10
2010,3,1,500,-18,20
2010,3,1,500,-22,20
2010,3,2,500,16,10
2010,3,2,500,-18,20
2010,3,2,500,-23,30
2010,3,3,500,15,10
2010,3,3,500,-17,10
2010,3,3,500,-22,10
2010,3,4,500,16,10
2010,3,4,500,-17,40
2010,3,4,500,-22,40
2010,3,5,500,16,10
2010,3,5,500,-16,10
2010,3,5,500,-22,10
2010,3,10,500,12,10
2010,3,11,500,15,110
2010,3,11,500,-23,30
2010,3,12,500,15,190
2010,3,12,500,-24,30
2010,3,13,500,15,230
2010,3,14,500,14,230
2010,3,15,500,14,240
2010,3,16,500,15,90
2010,3,17,500,15,70
2010,3,17,500,17,20
2010,3,18,500,16,40
2010,3,18,500,18,50
2010,3,19,500,16,10
2010,3,19,500,18,10
2010,3,20,500,16,10
2010,3,20,500,18,30
2010,3,21,500,18,70
2010,3,22,500,19,50
2010,3,23,500,18,5
2010,3,23,500,16,5
2010,3,24,500,16,240
2010,3,25,500,15,400
2010,3,25,500,27,1
2010,3,26,500,15,320
2010,3,26,500,25,5
2010,3,27,500,15,380
2010,3,27,500,-21,120
2010,3,28,500,15,410
2010,3,28,500,-22,100
2010,3,29,500,15,290
2010,3,29,500,-23,150
2010,3,30,500,15,260
2010,3,30,500,-23,130
2010,3,31,500,16,250
2010,3,31,500,-22,70
2010,4,1,500,15,190
2010,4,1,500,-22,50
2010,4,2,500,16,250
2010,4,2,500,-23,40
2010,4,3,500,16,200
2010,4,3,500,-22,50
2010,4,4,500,16,90
2010,4,4,500,-23,30
2010,4,4,500,24,90
2010,4,5,500,-25,30
2010,4,5,500,25,60
2010,4,5,500,14,50
2010,4,6,500,-25,10
2010,4,6,500,26,30
2010,4,6,500,14,110
2010,4,7,500,24,10
2010,4,7,500,13,70
2010,4,8,500,25,0
2010,4,8,500,14,50
2010,4,9,500,13,40
2010,4,10,500,13,10
2010,4,12,500,-18,10
2010,4,13,500,-18,20
2010,4,14,500,-18,10
2010,4,28,500,16,10
2010,4,30,500,15,20
2010,5,1,500,16,10
2010,5,2,500,15,0
2010,5,2,500,-32,0
2010,5,2,500,-27,0
2010,5,2,500,23,20
2010,5,3,500,18,10
2010,5,3,500,-32,0
2010,5,3,500,-27,20
2010,5,3,500,23,20
2010,5,3,500,-19,0
2010,5,4,500,18,10
2010,5,4,500,-26,10
2010,5,4,500,23,20
2010,5,4,500,-19,10
2010,5,4,500,42,50
2010,5,5,500,18,10
2010,5,5,500,-26,10
2010,5,5,500,23,10
2010,5,5,500,-21,10
2010,5,5,500,41,170
2010,5,5,500,21,10
2010,5,6,500,23,10
2010,5,6,500,-20,10
2010,5,6,500,42,80
2010,5,7,500,-19,0
2010,5,7,500,42,30
2010,5,8,500,41,30
2010,5,8,500,-20,0
2010,5,21,500,-16,30
2010,5,22,500,-16,100
2010,5,23,500,-15,130
2010,5,24,500,-15,90
2010,5,25,500,-15,60
2010,5,26,500,-23,50
2010,5,27,500,-15,40
2010,5,28,500,-15,45
2010,5,29,500,13,20
2010,5,29,500,19,10
2010,5,29,500,-20,20
2010,5,30,500,13,20
2010,5,30,500,17,10
2010,5,30,500,-20,10
2010,5,31,500,12,10
2010,5,31,500,-19,0
2010,5,31,500,-19,20
2010,6,1,500,-20,20
2010,6,2,500,-19,40
2010,6,3,500,-27,190
2010,6,4,500,-19,70
2010,6,5,500,-19,15
2010,6,5,500,20,10
2010,6,6,500,-19,90
2010,6,7,500,-19,20
2010,6,8,500,-22,80
2010,6,9,500,-21,180
2010,6,9,500,-26,10
2010,6,10,500,-22,200
2010,6,10,500,-26,0
2010,6,10,500,-25,10
2010,6,11,500,-22,5
2010,6,11,500,-23,100
2010,6,11,500,22,50
2010,6,12,500,-24,10
2010,6,12,500,-23,50
2010,6,12,500,24,80
2010,6,13,500,-23,10
2010,6,13,500,-24,10
2010,6,13,500,24,90
2010,6,14,500,25,10
2010,6,17,500,28,10
2010,6,18,500,29,10
2010,6,19,500,29,10
2010,6,19,500,19,10
2010,6,20,500,27,30
2010,6,21,500,27,40
2010,6,22,500,26,30
2010,6,23,500,26,20
2010,6,24,500,27,10
2010,6,25,500,26,0
2010,6,27,500,-19,90
2010,6,28,500,-19,90
2010,6,29,500,-19,100
2010,6,29,500,-23,10
2010,6,30,500,-19,110
2010,7,1,500,-19,110
2010,7,2,500,-20,100
2010,7,3,500,-19,150
2010,7,4,500,-19,110
2010,7,5,500,-19,100
2010,7,5,500,18,10
2010,7,6,500,-19,110
2010,7,6,500,18,10
2010,7,7,500,-19,100
2010,7,7,500,18,10
2010,7,8,500,-19,50
2010,7,9,500,18,30
2010,7,10,500,19,100
2010,7,11,500,19,120
2010,7,12,500,21,130
2010,7,13,500,21,70
2010,7,13,500,-21,10
2010,7,14,500,20,100
2010,7,15,500,19,60
2010,7,16,500,20,50
2010,7,17,500,23,20
2010,7,18,500,24,10
2010,7,19,500,17,10
2010,7,19,500,-23,130
2010,7,20,500,16,10
2010,7,20,500,-24,150
2010,7,21,500,18,10
2010,7,21,500,-24,310
2010,7,22,500,-23,240
2010,7,23,500,-24,200
2010,7,24,500,-23,160
2010,7,24,500,23,0
2010,7,25,500,-24,140
2010,7,25,500,23,10
2010,7,26,500,-24,100
2010,7,26,500,22,0
2010,7,26,500,12,0
2010,7,27,500,-24,70
2010,7,28,500,-24,90
2010,7,28,500,16,180
2010,7,29,500,-24,140
2010,7,29,500,14,210
2010,7,30,500,-23,40
2010,7,30,500,15,170
2010,7,31,500,13,230
2010,8,1,500,13,290
2010,8,2,500,16,280
2010,8,3,500,15,190
2010,8,4,500,14,180
2010,8,4,500,10,100
2010,8,5,500,13,200
2010,8,5,500,11,170
2010,8,5,500,25,50
2010,8,5,500,-18,10
2010,8,6,500,12,210
2010,8,6,500,12,180
2010,8,6,500,26,30
2010,8,6,500,-19,10
2010,8,7,500,13,130
2010,8,7,500,10,130
2010,8,7,500,25,30
2010,8,7,500,-18,10
2010,8,8,500,13,180
2010,8,8,500,11,140
2010,8,8,500,-17,10
2010,8,8,500,22,0
2010,8,9,500,12,200
2010,8,9,500,10,150
2010,8,9,500,-18,10
2010,8,9,500,22,20
2010,8,10,500,10,130
2010,8,10,500,-17,10
2010,8,10,500,21,60
2010,8,10,500,33,10
2010,8,11,500,10,110
2010,8,11,500,-17,10
2010,8,11,500,21,40
2010,8,11,500,33,10
2010,8,11,500,15,30
2010,8,12,500,10,250
2010,8,12,500,22,0
2010,8,12,500,32,0
2010,8,12,500,14,40
2010,8,13,500,11,90
2010,8,13,500,15,20
2010,8,13,500,17,10
2010,8,14,500,11,80
2010,8,14,500,18,70
2010,8,15,500,11,40
2010,8,15,500,18,90
2010,8,16,500,15,30
2010,8,16,500,17,60
2010,8,16,500,-24,10
2010,8,17,500,14,10
2010,8,17,500,-23,10
2010,8,18,500,14,10
2010,8,18,500,-22,10
2010,8,19,500,-23,0
2010,8,20,500,-27,0
2010,8,24,500,12,30
2010,8,25,500,-19,10
2010,8,25,500,12,90
2010,8,26,500,-20,10
2010,8,26,500,13,90
2010,8,27,500,12,100
2010,8,28,500,12,130
2010,8,29,500,12,140
2010,8,29,500,27,30
2010,8,30,500,13,110
2010,8,30,500,28,70
2010,8,31,500,12,140
2010,8,31,500,28,80
2010,9,1,500,12,150
2010,9,1,500,26,100
2010,9,1,500,25,10
2010,9,1,500,24,10
2010,9,2,500,12,120
2010,9,2,500,27,30
2010,9,2,500,25,20
2010,9,2,500,19,10
2010,9,3,500,12,130
2010,9,3,500,26,10
2010,9,3,500,25,10
2010,9,3,500,18,30
2010,9,4,500,12,110
2010,9,4,500,26,20
2010,9,4,500,18,70
2010,9,5,500,13,120
2010,9,5,500,25,10
2010,9,5,500,19,130
2010,9,6,500,19,150
2010,9,7,500,19,40
2010,9,8,500,19,10
2010,9,11,500,-18,50
2010,9,12,500,-19,80
2010,9,12,500,33,10
2010,9,13,500,-19,100
2010,9,14,500,-19,110
2010,9,15,500,-20,90
2010,9,16,500,-20,110
2010,9,16,500,-28,290
2010,9,17,500,-20,80
2010,9,17,500,-28,280
2010,9,18,500,-20,100
2010,9,18,500,-28,370
2010,9,19,500,-20,90
2010,9,19,500,-30,420
2010,9,20,500,-21,20
2010,9,20,500,-30,380
2010,9,21,500,-22,2
2010,9,21,500,-30,270
2010,9,21,500,19,30
2010,9,22,500,-30,340
2010,9,22,500,22,200
2010,9,23,500,-30,260
2010,9,23,500,22,210
2010,9,24,500,-30,280
2010,9,24,500,22,280
2010,9,25,500,-31,210
2010,9,25,500,22,280
2010,9,26,500,-31,220
2010,9,26,500,21,360
2010,9,26,500,19,10
2010,9,27,500,-30,230
2010,9,27,500,22,420
2010,9,27,500,20,0
2010,9,28,500,-30,140
2010,9,28,500,22,280
2010,9,28,500,20,10
2010,9,29,500,22,310
2010,9,29,500,19,50
2010,9,29,500,23,10
2010,9,30,500,21,240
2010,9,30,500,19,30
2010,9,30,500,24,10
2010,10,1,500,21,270
2010,10,1,500,20,0
2010,10,1,500,20,10
2010,10,2,500,21,320
2010,10,2,500,21,0
2010,10,2,500,24,30
2010,10,3,500,20,220
2010,10,3,500,24,30
2010,10,4,500,21,90
2010,10,4,500,24,20
2010,10,5,500,22,0
2010,10,8,500,24,0
2010,10,9,500,-18,40
2010,10,10,500,-18,50
2010,10,11,500,-19,30
2010,10,12,500,-19,20
2010,10,13,500,-17,10
2010,10,13,500,17,120
2010,10,14,500,-18,20
2010,10,14,500,17,100
2010,10,14,500,-22,0
2010,10,15,500,-19,70
2010,10,15,500,17,130
2010,10,15,500,-21,10
2010,10,15,500,-28,170
2010,10,16,500,-18,120
2010,10,16,500,17,130
2010,10,16,500,-28,170
2010,10,17,500,-20,180
2010,10,17,500,18,160
2010,10,17,500,-28,140
2010,10,17,500,22,20
2010,10,18,500,-19,140
2010,10,18,500,18,150
2010,10,18,500,-28,160
2010,10,18,500,22,0
2010,10,19,500,-20,60
2010,10,19,500,17,130
2010,10,19,500,-29,190
2010,10,19,500,25,50
2010,10,19,500,16,0
2010,10,20,500,-20,10
2010,10,20,500,16,110
2010,10,20,500,-31,110
2010,10,20,500,24,70
2010,10,20,500,14,0
2010,10,21,500,16,80
2010,10,21,500,-29,140
2010,10,21,500,23,80
2010,10,22,500,16,90
2010,10,22,500,-30,110
2010,10,22,500,23,70
2010,10,23,500,16,100
2010,10,23,500,-29,140
2010,10,23,500,22,120
2010,10,24,500,16,80
2010,10,24,500,-30,120
2010,10,24,500,22,210
2010,10,24,500,22,40
2010,10,25,500,13,100
2010,10,25,500,-30,160
2010,10,25,500,22,260
2010,10,25,500,23,20
2010,10,26,500,17,60
2010,10,26,500,-31,120
2010,10,26,500,21,360
2010,10,26,500,22,0
2010,10,27,500,-29,80
2010,10,27,500,22,450
2010,10,27,500,24,10
2010,10,28,500,22,520
2010,10,29,500,20,550
2010,10,30,500,20,480
2010,10,30,500,39,10
2010,10,31,500,22,510
2010,10,31,500,40,40
2010,11,1,500,22,180
2010,11,1,500,39,120
2010,11,2,500,38,80
2010,11,3,500,39,50
2010,11,4,500,38,10
2010,11,4,500,-20,10
2010,11,5,500,38,10
2010,11,5,500,-18,70
2010,11,6,500,41,0
2010,11,6,500,-18,80
2010,11,6,500,13,10
2010,11,7,500,-18,90
2010,11,7,500,14,10
2010,11,8,500,-19,50
2010,11,8,500,13,30
2010,11,9,500,-19,50
2010,11,9,500,14,20
2010,11,10,500,-20,10
2010,11,10,500,13,10
2010,11,10,500,-23,30
2010,11,10,500,14,20
2010,11,11,500,19,15
2010,11,11,500,-22,80
2010,11,11,500,16,15
2010,11,12,500,-22,50
2010,11,12,500,14,30
2010,11,12,500,19,10
2010,11,12,500,-28,10
2010,11,13,500,-23,50
2010,11,13,500,14,80
2010,11,13,500,19,30
2010,11,13,500,-30,20
2010,11,14,500,-22,10
2010,11,14,500,14,100
2010,11,14,500,18,10
2010,11,14,500,-30,30
2010,11,15,500,-22,10
2010,11,15,500,14,260
2010,11,15,500,18,10
2010,11,15,500,-31,50
2010,11,16,500,13,260
2010,11,16,500,20,10
2010,11,16,500,-32,80
2010,11,16,500,25,120
2010,11,17,500,-25,0
2010,11,17,500,14,220
2010,11,17,500,-31,90
2010,11,17,500,25,90
2010,11,18,500,14,150
2010,11,18,500,-31,40
2010,11,18,500,25,60
2010,11,19,500,19,200
2010,11,19,500,-31,40
2010,11,19,500,24,90
2010,11,20,500,-32,50
2010,11,20,500,24,70
2010,11,21,500,-32,20
2010,11,21,500,25,60
2010,11,22,500,-32,10
2010,11,22,500,25,80
2010,11,23,500,25,60
2010,11,24,500,25,50
2010,11,25,500,24,40
2010,11,25,500,-16,10
2010,11,26,500,23,30
2010,11,26,500,-14,10
2010,11,27,500,24,30
2010,11,28,500,-25,30
2010,11,28,500,13,60
2010,11,29,500,-26,10
2010,11,29,500,13,80
2010,11,30,500,12,190
2010,12,1,500,14,250
2010,12,2,500,14,240
2010,12,2,500,30,240
2010,12,3,500,12,150
2010,12,3,500,31,390
2010,12,4,500,12,80
2010,12,4,500,30,350
2010,12,4,500,11,30
2010,12,4,500,14,100
2010,12,5,500,12,40
2010,12,5,500,31,310
2010,12,5,500,11,60
2010,12,5,500,14,80
2010,12,6,500,31,410
2010,12,6,500,10,10
2010,12,6,500,16,160
2010,12,7,500,31,430
2010,12,7,500,15,200
2010,12,8,500,31,330
2010,12,8,500,14,120
2010,12,9,500,32,310
2010,12,9,500,15,90
2010,12,10,500,31,320
2010,12,10,500,11,0
2010,12,10,500,15,90
2010,12,11,500,31,300
2010,12,11,500,15,110
2010,12,12,500,31,290
2010,12,12,500,14,90
2010,12,13,500,30,270
2010,12,13,500,14,80
2010,12,13,500,18,20
2010,12,13,500,18,0
2010,12,14,500,32,240
2010,12,14,500,15,80
2010,12,14,500,18,0
2010,12,15,500,13,50
2010,12,16,500,16,60
2010,12,16,500,19,20
2010,12,17,500,19,0
2010,12,25,500,-22,10
2010,12,25,500,18,20
2010,12,26,500,-22,10
2010,12,26,500,18,10
2010,12,27,500,13,50
2010,12,28,500,13,60
2010,12,29,500,13,40
2010,12,29,500,-26,10
2010,12,30,500,12,20
2010,12,30,500,-26,0
2010,12,31,500,12,10
2010,12,31,500,32,180
2011,1,1,500,17,10
2011,1,1,500,-30,0
2011,1,1,500,32,200
2011,1,1,500,35,100
2011,1,1,500,-14,40
2011,1,2,500,32,160
2011,1,2,500,34,10
2011,1,2,500,-12,90
2011,1,3,500,32,180
2011,1,3,500,35,20
2011,1,3,500,-13,120
2011,1,4,500,34,210
2011,1,4,500,35,60
2011,1,4,500,-12,90
2011,1,5,500,34,190
2011,1,5,500,34,20
